label;cim;poem
dsida;Tavalyi szerelem; Emléke visszacsillog s olykor arcomra tűz, arcomra, mely fakó s elmúlt évekbe néz. Fényes volt, mint a csillag, forró volt, mint a tűz, fehér volt, mint a hó s édes volt, mint a méz.  Még néha visszacsillog, de már nem bánt, nem űz, enyhén simogató, mint hűs, testvéri kéz: Lehullott, mint a csillag, elhamvadt, mint a tűz, elolvadt, mint a hó s megromlott, mint a méz. 
dsida;Tavasz kezdetén; Néma várás ül ma a nagy világon. Csókos szellő rengeti vágyam árját, És kínzott szívek panaszos beszéde Tör ki belőlem.  Vérszopó, vad zsarnok a tél. Nem enged Szóhoz jutni. Ámde uralma tűnik S a tavasz kegyes keze nyújt nekem most Írt sebeimre.  Merre jártatok, kicsi, zöld gyümölcsök, Illatos bimbók, fakadó rügyek, mind? Mért nem jöttetek hamarább? Mi vártunk Egyre tirátok. 1924 
dsida;Tavaszi ujjongás; Tarka virágnak Illata kábít, - Édes a méz mit Kelyhe kinál Lebben a lepke, Röppen a méh - Sok kicsi vándor Kedvese ajkán Csókra talál.  Nincs ma halál, Él ma a földön Mit csak az Isten Élni teremtett - Harsog a himnusz, Hangos a táj! - Semmi se fáj, Minden örömre, Tűzlobogásra Szítja a lelket...  Újra születtünk Zöld lobogóval Lepkefogóval Táncra megint! Csókot a földnek, Csókot a fának, Csókot a rügynek, Mert a hatalmas Égi Jövendő Hírnöke mind!  Hallga, mi szépen Csendül a nóta, Csörtet a csermely, Csattan a csók! Messze az erdő Lombjai közt a Nyár keze int! - Hirdeti minden, Hirdetem én is, Itt a tavasz! 1924. április hó 25-én 
dsida;Távolban élő kedvesemnek; Mikor az éjszaka árnya szemedre szürődik s ablakodon csoda-pillangók raja zöng odakünt: kék raja zsong, repes és muzsikál odakünt: megbontod patyolat kicsi ágyadat, isteni gyermek.  Tarka ruhácskádat ledobálod olyankor, hosszú rózsaszín ingecskébe buvik sima tested, (előbb karjaidat s fejedet fúrod bele, majd zsenge csipődre csúsztatod és combjaidat födöd el)  s míg a tükörlap fátylas, ferde tavába tekintesz, arcom gyúl ki mögötted, előtted: engem is ott látsz víg mosolyommal, érzed, amint fura versek csurgó mézaranyával töltöm meg szivedet s puha szádat.  Majd sóhajtva ledőlsz s lehunyod szemedet. Halk nyüzsögés remeg át a szobádon. Tünde driádok tünnek elő s lépkednek olyan finoman, mintha szirom libbenne le halkan a májusi fűre,  ágyad elé áll, ül valamennyi, úgy virraszt mosolyogva: kardliliommal kergetik azt ami árt, sással hessegetik tova azt, ami sért, suhogó somfahusánggal űzik el azt, ami fáj,  hajadra lehellnek s az tele lesz pici kék nefelejccsel, kebledet simogatják dús, puha bodzavirág pamacsával, csillagokat szórnak párnádra, parányi bokádat, térdeidet harmattal s szegfűolajjal permetezik.  Fitosorru manók jönnek síró, kacagó fuvolákkal, boglyas törpék kókuszhéj-hegedűkkel, rózsavonókkal, nyaldosó muzsikájuk csiklandozva füröszt, mint nyári melegben a bőrödön átlocsogó víz  s lágyan ring már tested a dunnapihék közt, hóarcod kipirul s nedves szád nyitvafelejtve piheg s akkor már duda vijjog, hull és hull a virág, bimbók zápora verdesi lángragyulladt nyoszolyádat  s álmod tündérnépei arcraborulnak előtted, hogy meglep a zsibbadt teljesedés... - - S mindez azért van, mert engem szólítasz kedvesedül, költő kedvese vagy te: illet téged e pompa,  illet ez illat s illet a vers muzsikája s minden fény, láng, kéj, amit élet adott s ezután ad. Gerlebugás ütemén, lobogó cseresznyeszirom-fiatalság ágyán ringatlak, kicsi Szűz. Tele van szerelemmel a szívem. 
dsida;Te harangozol; Hunyd be a szemedet a dombtetőn. Megindulsz lassan az űrben, a kék levegőben, az őszi lombok hervadt szagában. Előbb csöndes úszással, lengéssel jobbra-balra, aztán szédületes gyorsasággal, káprázatos ívben messzire lendülsz, titokzatos szálak tartanak, azokon himbálózol édesen, fájón, rettenetesen. És delet kongat a falu harangja, és minden kondulással egyre biztosabban érzed, hogy te vagy a harang nyelve, és az egész mindenség kék burája: egy óriás harang. És öblös kongással, testeddel, véreddel, egész valóddal te harangozol az egész világnak. 1929 
dsida;Tekintet nélkül; Be kell látnunk: Ha kérdeznek, becsületesen felelni kell. A harcot becsületesen fel kell venni, az úton becsületesen végig kell menni, a szerepet becsületesen el kell játszani, keményen és tekintet nélkül.  A kapuk mögül ebek vicsorognak, az ablakokból kiköpdösnek és röhögnek. Száz közbiztonsági gócpont adja ki az elfogatási parancsot. Kemény tárgyak zuhognak a fejünkhöz, súlyos, vérező kövek, de néha röppen sóhaj is, szeretet is, rózsa is.  És este a tűzhely mellett, vagy szuronyos zsandárok között hátrakötött kézzel, mégis mondogatni kell a fellebbezhetetlen, sziklakemény, erősítő, vigasztaló igét:  Krisztusnak és Pilátusnak, farizeusoknak és vámosoknak, zsidóknak és rómaiaknak egyformán szolgálni nem lehet. 1928 
dsida;Temetőben; Köröttem csend - és temető. Csak néha suttog valami, csak néha lehet hallani: ez ő, ez ő, ez ő! - Azután minden újra csendes, és álmodik a temető.  Én hajtott fővel ballagok, s a néma árnyak szembe jönnek, s a sírkeresztek rámköszönnek, és mind az igazi Nagyok - Én, a halottak ismerőse, révedő szemmel ballagok.  Utánam huhog a Jövő, a Múlt, Jelen, a sok kereszt, s az árnyak kara zúgni kezd: ez ő, ez ő, ez ő! - Azután minden újra csendes, és álmodik a temető. 1924. augusztus 31. 
dsida;Templomablak;  Szent-Iványi Sándornak  Kik csak az uccán járnak-kelnek szépséget rajta nem igen lelnek, kiváncsi szemmel rá nem tapadnak: csak egy karika, szürke karika, ólomkarika, vén templomablak.  Rácsa rozsdás, kerete málló, emitt moh lepi, amott pókháló, - sütheti napfény, sötét örökre, mint világtalan, bús világtalan, agg világtalan húnyt szeme-gödre.  De ki belép a tág, iromba, boltozatos, hűvös templomba s belülről pillant ablakára, megdöbbenten áll, megkövülten áll, elbűvölten áll: - Nézz a csodára! -  Színek zengése! Fények zúgása! Mártir mosolya! Szűz vallomása! Kék, ami békül, piros, mi lázad! Magasba ragad, a mennybe ragad lángtünemény és tűzkáprázat!  Ó, titkok titka: a földön ittlent belülről nézzen mindenki mindent, szemet és szívet és harcot és békét! - Áldja meg az Úr, áldja meg az Úr a belülről látók fényességét! 
dsida;Titok; Amint megsúgtam itt-ott, most hangos szóval is kihirdetem a titkot, hogy én nem vagyok közétek való.  Olyan országból ragadott hozzátok szárnyas hintaló, hol nyoma sincs a halálnak, a sírnak, ahol a lelkek kacagva sírnak, hol kis Szépség is világot borít -  Mindenre emlékszem, mindent tudok, csak a célomat nem tudom itt.  ...Tán szétszórni e pár égi magot, mit nagy Uralkodóm táskámban hagyott, mikor eljöttem lovamra hajolva, anélkül, hogy búcsúzhattam volna?  Itt nem kél ki a mag - S most siratom a vesztem, s azt, hogy tőletek meg már elbúcsúztam, mielőtt megérkeztem. Szatmár, 1926. május 17. 
dsida;Ablaknyitás; Néha egy titokzatos kéz fölpattintja az avitt ablakot. Az ereszről hólé csurog s jégcsapok csöppennek finoman.  Pattanó rügyek ritmusos hada, megbomlott sugárkéve-sereg döbben be a feltárt üregen a szellőző lélek titkaira.  Fehér ágyon, liliomok között fekszik a halott királyleány, halvány keze mellére kulcsolt. S lengeti haját a tavaszi szél. 
dsida;Tíz parancsolat;   - Töredék. -    I.  Én vagyok a Te távoli társad és örökös barátod, kinek kezét sose fogod meg s igazi arcát sose látod. Én is, mint te, egyazon úton járok szüntelen körbe-körbe s éjszakánként ugyanúgy nézek önmagamba, e furcsa, görbe, törött és fátyolos tükörbe. De nem szabad velem törődnöd, legfeljebb ints egy lenge búcsút felém, ha más tájakra visz ez a vidám és néha bús út, mely annyi felé kanyarog, mert szánalmasan gyönge, gyatra vadász, ki másra is figyel, mint az üldözött drága vadra: célod, hogy rálelj önmagadra.  II.  Nevem hiába ne vegyed ha hallottad is egyszer-kétszer, hullasd ki emlékezetedből, mert hamis kincs az, talmi ékszer, mely meddőn, hivalkodva csillog s kevés örömöt szerez annak, ki csillogásába merül, mert hiszen csillagok is vannak, sőt üstökösök is rohannak, e mély, komorló éjszakában. Virág vagyok a zordon, ében- fekete idők belsejében, fekete álmok erdejében virág, csak egy a millió közt, százezer álomból egy álom, melynek értelmét nem találod, melynek értelmét nem találom, - jaj, életem és jaj, halálom.  III.    (Hiányzik)    IV.  Tiszteld az izzó szenvedést, mely mindünket tisztára éget, tiszteld a jóság glóriáját, tiszteld a békés bölcsességet, tiszteld a mártir szenteket, a gyermeket, jámbor parasztot és minden prófétát, aki a sziklából vizet fakasztott, habzó szépséget és malasztot, tiszteld a költőket, akik veled vannak bármerre mennél s több életet adnak neked tulajdon ember-életednél. Hajts főt az írások előtt, melyek sárgultan szakadoznak s az ősi márványok előtt, melyek lassanként repedeznek, ódon kertekben porladoznak.  V.    (Hiányzik)    VI.  Addig nézz csurdé angyalokra és addig nyalj szerelmi mézet, amíg fekete fátyolával be nem borít a bal enyészet, örülj, örülj az ifjúságnak, örülj, örülj az ifjú nőnek, akinek csókjai nyomán minden friss sarjak újra nőnek, mint fű nyomán a friss esőnek, - úgy zeng a szerelem szava, mintha ezüst csengettyüt rázna, - ki szeret, sohasem gonosz, ki szívből csókol, nem parázna. (De jól ügyelj: ha bűnnek nézed, bűn is az, amire törekszel, - ha gonoszat vélsz tudni arról, hogy asszony karjaiban fekszel, bizony gonoszat is cselekszel.)  VII.    (Hiányzik)    VIII.  Az igazság őre légyen benned mindig az égi szellem, hamis tanuságot ne szólj, fiam, soha önmagad ellen ne hazudozzál önmagadnak, tudd meg, ki vagy és mire vágyol - ha útad szólit, ne marasszon fiam, dunna és renyhe lágy toll: keményen kelj a renyhe ágyból s indulj a bátrak mosolyával, zengő lélekkel, zsenge testtel, mint aki mindent megmutat s magában semmi bűnt se restell, lépteit ingovány fölött is titkos isten hatalma ója - kinek van ugyan sok-sok bűne, gyarló egész emberi... (olvashatatlan) de mégsincs rejteni-valója.  IX.    (Hiányzik)    X.  Felebarátod ökre, háza után kivánságod ne légyen: ilyen szegénységekre vágyni nagy szegénység és csúnya szégyen. Orrodba édes illatot gyüjts, szivedbe békét és mosolygást, szemedbe fényt, hogy az utolsó napon is tudj örülni folyvást s eképpen szólj csak és ne mondj mást: köszönöm, hogy tápláltatok, hús, alma, búza, lencse, borsó! Amint jó volt hozzám a bölcső, tudom, hogy jó lesz a koporsó. Ki most lefekszik, nem kivánta, hogy földje legyen, háza, ökre, de amit látott, gyönyörű volt és véle marad mindörökre. És övé marad mindörökre. 
dsida;Tóparti könyörgés; Ez pusztulás. Beteg világ. Beteg világban béna ember. Zilált ligetek zörrenése. Utolsó fény. Sötét november.  Ó jöjj velem, ne hagyj magamra e rémület vigyorba züllött időszakán! Hallom zörögni a korhadozó, görbe küllőt,  mely a futó föld kerekét tétován fogta eddig össze s már szétomol, hogy utasát árkok szennyében megfürössze.  Ez nem negédes jajgatás, finomkodó poéta-lárma, de fejem fölött penge leng s fejem alatt kigyúlt a párna.  Kuszált körívet, parabólát cirkalmoztam és léniáztam. Nem tudom hol, a számítást összezavartam, elhibáztam  s most már nincs többé elme, hogy a rend bogával összekösse e rámbízott, romolt világot, mely belefut az üstökösbe.  Tört homlokomon távoli lángok visszfénye váltakozva lobban s kialszik. Irgalomtelt angyalra várok, hátha hozna  valami enyhe-lanyha mérget, amelytől csapzott-fürtü, csúnya fejem elalvó lassusággal válladra esne s ott kihúnyna.  Vagy - fuss velem, hiszen szeretsz. Tán gyógyulás ősparkja vár itt: szívedre bízom magamat, légy most okos és tégy akármit.  Nő vagy és voltál kisgyerek s felsírtál bizonyára éjjel, melletted látva bábudat lyukas, tört porcellán-fejével.  Mit tettél akkor? Ó, ha most eszedbe jut, próbáld meg újra! Mívelj csodát, tíz gyönge ujjad legyen gyógyító Isten ujja,  végy valahol varázsragasztót, lássam magamat újra épen, e sok riadt, repedt szilánkot egy darabban és emberképpen! -  Ez itt a park s ez itt a tó. Már nem sírok és nem menekszem, történjen bármi mindenekkel, fáradt vagyok, a padra fekszem, -  nézd: a megtestesült betegség, gigász beteg a törpe padkán milliárd ember várja benne, hogy könnyes kínja elapad tán  S te csak magad vagy, édesem. Van-e szerszámod mely kivágná e duzzadó daganatot? Tedd a világot orvossággá  és add be az emberfiának! - meleg felhőkből adj kabátot a széthulló, szegény betegre, ki betegen is csak barátod  teremts neki tavaszt, ha tudsz, ezer vigyázó virágméccsel s készíts teát a parki tóból, ha fuldokolva felköhécsel,  bodzateát a parki tóból, csészéje, kristállyá meredve, maga legyen a tó kerek kavicsos-öblű, tiszta medre,  és facsarj hűs citromlevet, savanyú fényt a sárga napból, mely óriás csészénk fölött ring-leng és bágyadtan barangol,  s a mesebeli hószín hattyút, mely most suhogva vízbe ugrott, süllyeszd el benne olvadón, mint fehér, édes kockacukrot... - 
dsida;Töprengés; Azt írnám szeretem, de nem hinném, hogy komolyan vegye.  Azt írnám: gyűlölöm, de kitörnék a ceruzám hegye. 1925. április 28. 
dsida;Törpefenyők jaja; Opálos árnyak a bérci bordán, töprengő törpefenyők. Úgy elfogyott az élet idefenn!  Szürkés fehérség, csend, hideg, az ég peremén szúró csillagok s néha robogva, zuhanva dörgő lavinák.  A fenyők szélsóhajokat küldenek idegen, messzi síkokra: Jaj nekünk, magányos fáknak, jaj nekünk itt a tetőn!  Apáink dárdás üstöke még a felhős egekbe döfött - unokáink már ki sem látszanak a hó alól. 
dsida;Tudom az ösvényt; Egyszerre hűvös lett - Felhők hidegednek homlokomra. Olyan lesz a vers, mint az anya, oktató, szelíd szava. mint a férfiak gondterhes elmélkedése.  A ficánkoló bárányok elcsöndesedtek, elaludtak a sárga gyepen. A pásztorfiúcska ijedten látja, hogy célok után fut a föld, melyen áll.  A csillageső megszűnt. Megkomolyodtak a csillagok.  Érzem az érést, a megrakott törzset, a komoly és nehéz gyümölcsöket.  Tudom az ösvényt is: bízd rám magad és én hallgatagon vezetlek. 
dsida;Tükör előtt; Az érett férfi búgó, tiszta, moll panaszát vágytam elzenélni, mintha szeptember-este mély gordonka szól. S mi lett belőle? Semmi. Szürke tinta. Akad a toll, a ritmus zakatol s a lendület is lanyharöptű hinta, melyről leugrott már a fürge, víg gyerek s most árván leng egy ideig.  Kicsit úgy jártam, mint a bőbeszédű vendég, ki sok-sok órán át cseveg s csak akkor csillapul le a beszéd-dűh, mikor látja, hogy a vendégsereg el-elszunyókál, lágy szenderbe szédül. Akkor feláll, bocsánatért hebeg és röstellkedve, félszegen megyen ki a híg esőbe. Nem marasztja senki.  Bocsánat, mondom én is. Indulok. Kabátomat vigyázva leakasztom, gyűrött halotti leplemért nyulok. Szunnyad már minden, nem szólít marasztón az ifjúság sem, egyre halkulók a lépteim, csak árny vagyok, riasztón lopodzó árny, kit áztat verdeső vízeivel a szűntelen eső.  De ez megint nem függ mesémmel össze. Figyeljük őt, a csapzott gyermeket, akit fájdalma s ijedelme gőze utcák során át hajszolt, kergetett, hogy sajgó, véres ujját bekötözze. Úgy száguldottam, mint a fergeteg s a kimenőt bár tiz óráig kértem, kilenc se volt még, hogy kapunkhoz értem.  Betoppanok és - ejnye! Itt ki járt? Az ajtó, mely az ebédlőbe nyílik, és tárva máskor, most kilincsre zárt - mögötte csend, egy árva hang se hírlik - Mi történt itt? Úristen! Hátha kárt tettek apámban... Jól tudtam, nem illik s arcomba pírral szállt a bűntudat, mégsem vetettem meg - a kulcslyukat.  A látványtól gyökeret vert a lábam - Ott állt apám a nagy tükör előtt marcona, pompás díszegyenruhában. Még álmomban sem láttam eddig őt ily büszkén, daliáknál daliábban. Sudár fenyő-alakja egyre nőtt s káprázva néztem, mily szikrázva szórja csillagtüzét sok gombja és zsinórja.  Mint csillogott és villogott az a rengő aranyforgó csákója mellett! S amiket mind onnan hozott haza, hol párbajozni a halállal kellett: harci keresztek s érmek halmaza ragyogta be a dombormívű mellet. De mindezeknél fénylőbb volt talán a csörrenő, nagy kard az oldalán.  Majd szétpattant a lángoló tükörlap: a tág ebédlő ablakain át vakítva lobbantott a lemenő nap a gőgös fejre kármin glóriát. Fojtott parázs, mely végre levegőt kap, - minden kigyúlt, vörös tüzet zihált és ő csak állott feszesen az őrült fényzuhogásban, mint egy megdicsőült.  A bús felejtés diadalt arat az ember legszebb álmain s szerelmén s mit emlékünkbe könny és vér marat, fakul a Szín az évek sárga selymén, de ez a kép örökre megmarad, éles vonását, színét őrzi elmém s így látom őt, a legendákba nőtt férfit, apámat a tükör előtt.  Lement a nap s foszlott a multból elcsent varázslat. Az a furcsa trombita megint felharsant és a megrepedt csend csüggedve csüngött, mint szakadt szita. Egy ócska szék nagyot jajdulva reccsent, szegény apám leroskadt, mint kit a zuhanó tégla üt le s hosszu fojtott zokogás rázta vállain a bojtot.  Szegény! Szegény! Ki eltört életét épnek álmodja, míg tükörbe pillant. Szegény apáink! Mintha vaksetét szobába lépve kattintják a villanyt s éles világosság fut szerteszét, olyan metszően és vakítva villant agyamban a megértés. - Ó, fanyar keserű fény, mely szemgolyómba mar!  Olvadj, könnyelmű hályog, vaksi kéreg! Dagadj és önts ki, könnyek tengere! Rágcsálj bánkódás szúja, lassu féreg, döfj mellen késes fájdalom, gyere! Itasd át minden porcikámat, méreg, veszett düh, melynek nincs ellenszere Ime a gyermek, kit egy pillanatnak titkai kölyöktigrissé avatnak.  Most fogtam fel, hogy mit vesztettek ők, mikor igába tört a gőgös úr-nyak: a szirti fák, a lombos vakmerők, testőrei a haldokló Hadúrnak. Karácsonyfákká zülltek a fenyők, tűlevelükkel önmagukba szúrnak s illatuk együtt fogy, mígnem kihal, az emlék cseppenő gyertyáival.  Minden ízemben lüktetett a téboly. Szerettem volna berohanni és a tükröt homlokommal zúzni szét oly dühödten, hogy hasadjon szörnyü rés fejemen is, hátha velője szétfoly s elszáll a rémült sorsfelismerés. Hátha megváltanék repedt, behorpadt roncs koponyámmal minden megtiportat.  Aztán lecsillapult a szenvedély. Hűs áhitattal szólt valami halk szó, mint harmatejtő esti csöndbe mély morajjal rengő távoli harangszó: Ezentúl immár célja van, hogy élj: Hirdesd testvéreidnek messzehangzó igével, hogy csak az marad alul, ki önmagát elejti és lehull.  Mondják, apáink bűne, ami történt. Mindegy. Mienk a végzet és a sors. Ők még a multba révednek tükörként, mi már a sodró víz tükrén, a gyors jelenben látjuk arcunkat s a törvényt: Tűrni - a bölcsek ételén a bors, okulni - szükség, megbocsátni - jóság, dolgozni - ez a legnagyobb valóság.  Bolyongani faluról falura. Durva darócban gazdag, tiszta szellem. Egymás szolgája mind és nem ura. Csecsemő csámcsog minden anyamellen. Így készülünk szelíd háborura, mindíg magunkért, soha mások ellen, sót párolunk és vásznakat szövünk s míg kisebbítnek, lassan megnövünk.  Tudjuk, magát emészti el, ki lázad, ki lángot éleszt, könnyen lángba vész. Jöjj, szent gyalázat, gyógyító alázat, belül munkáló küzdelem: egész kicsiny téglákból rakni föl a házat! Jöjj, ősigazság, mit a gyermekész derengve sejtett s ámulván fölismert, mint próféták a köd mögött az Istent.  Akárki adta, én a sós torok vad szomjával köszönöm ezt a sorsot, a csattogó, kegyetlen ostorok kínját, a bort igérő csorba korsót, melyből epét és ürmöt kóstolok, a nagy intést, a félig kész koporsót, a csipkebokrot, mely a közönyön romon virágzott. Százszor köszönöm.  Mosolygok immár. Hallom, mint kopácsol az ismeretlen kéz. De nem bitót, nem vérpadot, és nem koporsót ácsol, templomot épít, meghitt házikót, - s tán minket edz és bennünket kovácsol kemény acéllá, tűzben izzitott pengévé s rája vési rendelését: Te gyógyítod meg a világ kelését!!  Gőzhengerektől lesz erős az út, ha megkötözték, nem hull szét a kéve. ...- Most búcsuzóul azt a kisfiút nézzük megint, ki akkor - sok-sok éve - otthagyja leshelyét és szinte fut s az udvaron megáll kalaplevéve. Nehéz szíve majdhogy meg nem szakad, de tudja, hogy bemenni nem szabad.  A fáskamrába rejtezik el estig s onnan bámulja, hogy az esti fák az eget lassan feketére festik s a csillagok, mint sárga kis gyufák lobbannak fel és szemüket meresztik. Egy tönkön ül a vézna kisdiák s csöpögő ujjavére észrevétlen tócsába gyűl a porban és szemétben. 
